1.954040801,1.359564069,0.860967575,1.718206317,1.820027446,1.380022547,1.868232721,0.971368614,1.220042143,1.194786478,1.735435008,0.808553562,0.342101783,1.233247014,1.061591763,1.576887309,0.704136039,1.818112593,1.349833615,0.970994182,15.32205752
1.58367429,1.101873913,0.697780779,1.392539434,1.475061448,1.118454553,1.514129838,0.787256391,0.988796555,0.968327789,1.40650226,0.655301044,0.277260107,0.999498406,0.860378517,1.278005314,0.57067462,1.473508837,1.093987081,0.786952585,-19.16886612
2.297013873,1.598194726,1.012084642,2.019786079,2.139478984,1.622244439,2.196145504,1.141863597,1.434184477,1.404496005,2.040039552,0.950471399,0.402147728,1.449707478,1.247923236,1.853663989,0.827726676,2.137229592,1.586757893,1.141424211,7.571262876
2.570916732,1.78876828,1.132768663,2.260631452,2.394596895,1.815685745,2.458020495,1.278022842,1.60520094,1.571972324,2.283299988,1.063808458,0.450101028,1.62257494,1.396729338,2.074700431,0.926427281,2.392079237,1.775967646,1.277531042,-19.16286304
1.763441358,1.226950562,0.77698775,1.550610351,1.642499688,1.245413393,1.686002891,0.876620048,1.101037613,1.078245397,1.566158309,0.729686129,0.308732695,1.112954348,0.958042575,1.423075423,0.63545357,1.640771173,1.218168802,0.876281922,-18.41610517
1.347058074,0.937243368,0.593525659,1.184480788,1.254673291,0.951346893,1.287904623,0.669632927,0.84106115,0.823650649,1.196357856,0.557393054,0.235834914,0.850164258,0.731830181,1.087059811,0.485410717,1.253353474,0.9305357,0.669374916,-5.55252149
1.819734684,1.266117874,0.801791179,1.600109878,1.694932662,1.285170388,1.739824808,0.90460426,1.13618594,1.112666196,1.616154834,0.752979969,0.318588417,1.148483431,0.988626434,1.468504741,0.655739408,1.693150266,1.257057039,0.904255979,-1.413230748
2.459465707,1.711223897,1.083662308,2.162631368,2.290789259,1.736974319,2.351463294,1.222619479,1.535614098,1.503825938,2.184316874,1.01769138,0.430588724,1.552234751,1.336179745,1.984760079,0.886265707,2.288380096,1.69897755,1.22214868,8.741328201
2.593186039,1.804262586,1.142580687,2.280212977,2.415338795,1.831413116,2.479311704,1.289092974,1.619105042,1.585588582,2.303077662,1.073023027,0.453999738,1.636629429,1.40882757,2.092671106,0.934451813,2.412798929,1.791350684,1.288596717,2.368118557
2.523774496,1.755968076,1.111997348,2.219178752,2.35068767,1.78239187,2.412948223,1.254587955,1.575766624,1.543147295,2.241431418,1.04430153,0.441847574,1.592821936,1.371117627,2.036656792,0.909439436,2.348215785,1.743401782,1.254104979,-1.334829153
1.89095532,1.315671178,0.833171721,1.662735158,1.761269233,1.335469693,1.807918595,0.94000899,1.180654471,1.15621427,1.679408795,0.782450563,0.331057547,1.193433627,1.027320091,1.525980353,0.681404347,1.759418463,1.306257065,0.939647762,-18.59812108
1.711501454,1.190812302,0.754102567,1.504939096,1.594121943,1.208731317,1.636343803,0.850800308,1.068607932,1.046487028,1.520029071,0.708194133,0.299639357,1.080173656,0.929824614,1.381160488,0.616737065,1.592444267,1.182289127,0.850472105,18.4278403
2.359961726,1.641991995,1.039820028,2.075136739,2.198109739,1.666700788,2.256329172,1.173155487,1.473487199,1.442985141,2.095945277,0.976518343,0.413168281,1.489435614,1.282121631,1.904462257,0.850409906,2.195798772,1.630241812,1.172704094,10.20707105
2.614219308,1.818896916,1.151848131,2.298707727,2.434929547,1.846267661,2.499421337,1.299548774,1.63223756,1.598449249,2.321757863,1.081726288,0.457682118,1.649904085,1.420254532,2.109644703,0.942031125,2.432369072,1.805880278,1.299048487,-6.804328097
2.558711378,1.78027613,1.127390845,2.249899076,2.383228485,1.807065705,2.446350913,1.271955344,1.597580121,1.564509238,2.272459777,1.058757899,0.447964113,1.614871526,1.390098141,2.064850428,0.922028893,2.380722359,1.767535857,1.271465671,2.768868
2.585649012,1.799018556,1.139259821,2.273585641,2.408318737,1.82609022,2.472105744,1.285346316,1.614399238,1.580980201,2.296383973,1.069904389,0.452680235,1.631872743,1.404732975,2.086589012,0.931735948,2.405786452,1.786144375,1.2848516,-10.47784552
2.325154467,1.617774089,1.024483592,2.044530238,2.165689439,1.642118292,2.223050077,1.155852332,1.451754343,1.421702133,2.065031521,0.962115344,0.407074313,1.467467354,1.263211094,1.876372519,0.837866822,2.163411882,1.606196554,1.155407263,-5.264718869
2.494419693,1.735543836,1.099063322,2.193366675,2.323345923,1.761660156,2.384882211,1.239995294,1.557438165,1.525198218,2.215360228,1.032154726,0.436708211,1.574294955,1.355169384,2.012967251,0.8988612,2.320902235,1.723123166,1.239517663,19.42010231
1.816238553,1.263685358,0.800250737,1.597035651,1.69167624,1.282701218,1.736482103,0.902866245,1.134002977,1.110528411,1.613049672,0.751533241,0.317976298,1.146276786,0.986726921,1.465683192,0.65447948,1.689897057,1.254641724,0.90251853,-4.358990107
1.501063824,1.044396031,0.661381943,1.319899466,1.398116892,1.060111953,1.435147462,0.746190342,0.937217508,0.917816504,1.333134359,0.621118359,0.262797308,0.947361326,0.815498418,1.211340519,0.540906453,1.396646086,1.036921398,0.745902785,-7.665035039
2.33686704,1.625923379,1.029644289,2.054829314,2.176598875,1.650390319,2.234248534,1.161674874,1.4590675,1.428863926,2.075434105,0.96696201,0.40912496,1.474859784,1.269574595,1.885824887,0.842087653,2.174310303,1.614287969,1.16122779,-4.790362512
1.75448251,1.220717384,0.773040561,1.542733226,1.63415593,1.239086926,1.677438483,0.87216716,1.095444883,1.07276855,1.558203313,0.725979905,0.30716461,1.107301653,0.953176774,1.415847911,0.632226295,1.632438363,1.211982341,0.87183182,11.07826903
2.420466446,1.684089338,1.066478864,2.128338875,2.25446456,1.70943136,2.314176442,1.203232545,1.511264027,1.479979911,2.14968034,1.001553919,0.423760904,1.527621038,1.314991991,1.953287786,0.872212203,2.252093255,1.672036845,1.202769041,16.79672204
2.243578139,1.561015738,0.988540417,1.972799628,2.08970814,1.584506083,2.145056492,1.115300401,1.400821037,1.37182323,1.992582167,0.928360623,0.392792589,1.41598304,1.21889291,1.8105424,0.808471372,2.087511514,1.549845387,1.114871452,-15.42087918
2.060325008,1.433513518,0.907797365,1.811663113,1.91902254,1.455084883,1.969849874,1.024203439,1.286402879,1.259773527,1.829829147,0.85253259,0.360709467,1.300326112,1.119334165,1.662657843,0.742435634,1.917003998,1.423254255,1.023808869,9.876183196
2.592689973,1.803917437,1.142362114,2.279776776,2.414876743,1.831062768,2.478837411,1.288846369,1.618795304,1.585285255,2.302637075,1.072817754,0.453912886,1.636316332,1.408558053,2.092270763,0.934273045,2.41233734,1.791007982,1.288350195,3.994692613
1.46842494,1.02168683,0.64700093,1.29119969,1.367716327,1.03706092,1.403941635,0.72996517,0.916838616,0.897859445,1.304146569,0.607612691,0.257083007,0.926761746,0.797766066,1.185000871,0.529144854,1.366277044,1.014374278,0.72968364,12.98795175
1.98931807,1.384108947,0.87651104,1.749225919,1.852885263,1.40493674,1.90196079,0.988905175,1.242068114,1.21635649,1.766765578,0.82315073,0.348277892,1.255511342,1.080757121,1.605355502,0.716848091,1.850935704,1.374202691,0.988523915,-18.08193356
1.358897475,0.945480967,0.598742321,1.194891634,1.265701208,0.959708824,1.29922488,0.675518846,0.848453965,0.830890509,1.206873918,0.56229263,0.237907965,0.857637506,0.738263303,1.096615671,0.489677795,1.264371394,0.9387159,0.675259357,13.22413091
1.935065912,1.346361933,0.852607114,1.701521646,1.802354085,1.366621884,1.850091355,0.961936219,1.208195055,1.183184661,1.718583337,0.800702249,0.338779874,1.221271853,1.051283447,1.561575386,0.69729874,1.800458409,1.336726533,0.96156571,6.305132497
2.341710993,1.62929366,1.031778578,2.059088651,2.181110623,1.65381132,2.238879782,1.164082846,1.462091921,1.431825741,2.079736161,0.968966374,0.409973014,1.477916944,1.272206231,1.889733919,0.843833174,2.178817324,1.617634148,1.163634843,-5.219501801
1.622600975,1.128958063,0.714932357,1.426768445,1.51131902,1.145946703,1.551348028,0.806607688,1.013101945,0.992130137,1.441075463,0.67140905,0.284075487,1.024067354,0.881527806,1.309420572,0.584702702,1.509730155,1.120879227,0.806297356,-4.516846816
2.615661427,1.819900303,1.152483545,2.299975806,2.436272776,1.847286158,2.500800151,1.300265676,1.633137994,1.599331045,2.323038682,1.082323034,0.457934604,1.650814277,1.421038036,2.110808523,0.942550813,2.433710936,1.806876529,1.299765137,-1.115418013
2.186721854,1.521456703,0.963488903,1.922804965,2.036750645,1.544351341,2.090696074,1.087036178,1.365320986,1.33705796,1.942085255,0.90483363,0.382838211,1.380098282,1.188002857,1.764658225,0.787982407,2.034607896,1.510567692,1.086617218,-18.58088807
1.795673938,1.249377173,0.791189874,1.578953254,1.672522369,1.268178005,1.716821112,0.892643762,1.121163567,1.097954845,1.594786574,0.743024353,0.314376176,1.133298722,0.975555324,1.449088992,0.647069618,1.670764533,1.240437104,0.892300576,12.32656097
2.44216832,1.699188906,1.076040954,2.147421696,2.274678288,1.724758315,2.334925667,1.214020924,1.524814304,1.493249726,2.168954885,1.010534115,0.427560466,1.541318165,1.326782653,1.970801672,0.880032795,2.272286451,1.687029058,1.213553624,-2.37356128
1.405337146,0.977792252,0.619203958,1.235726201,1.308955542,0.992506036,1.343624653,0.698604006,0.877448938,0.859285205,1.248117305,0.581508223,0.24603813,0.886945978,0.763492283,1.134090689,0.506411681,1.307578986,0.970794734,0.69833501,-1.584543563
2.203124233,1.532869078,0.97071604,1.937228043,2.052028548,1.555935783,2.106378854,1.095190339,1.375562713,1.34708775,1.956653694,0.911621236,0.385710091,1.390451234,1.196914849,1.777896184,0.793893668,2.049871161,1.521899783,1.094768944,7.618473233
1.669886199,1.161857662,0.735766556,1.468346523,1.555360929,1.17934109,1.596556243,0.830113191,1.042624871,1.021041859,1.483069837,0.690974536,0.292353694,1.053909504,0.907216183,1.347577982,0.601741302,1.553724534,1.153542202,0.829793209,-11.29215289
2.568369998,1.786996316,1.131646521,2.258391999,2.392224702,1.813887023,2.455585409,1.276756728,1.603610676,1.570414958,2.281037876,1.062754508,0.449655092,1.620967359,1.395345499,2.07264485,0.92550938,2.389709142,1.774207977,1.27626522,1.621686943
2.060068137,1.43333477,0.907684154,1.811437148,1.91878315,1.454903342,1.969604075,1.02407562,1.286242316,1.259616265,1.82960069,0.852426135,0.360664419,1.300163696,1.119194335,1.662450112,0.742342862,1.916764421,1.423076359,1.023680883,-17.02404447
2.010251058,1.398673558,0.885734368,1.767632699,1.872382905,1.419720741,1.921974998,0.999311399,1.255138414,1.229156275,1.785357418,0.831812855,0.351942881,1.268723356,1.092130202,1.622249129,0.724391722,1.870413791,1.388663994,0.9989266,-3.495698958
1.709446905,1.189382821,0.753197332,1.503132563,1.592208373,1.20728038,1.634379587,0.849779043,1.067325232,1.045230893,1.518204543,0.707344078,0.299279699,1.078877134,0.928708565,1.379502726,0.615996823,1.590532943,1.180870103,0.849451349,15.2960169
1.874172418,1.303994044,0.825776919,1.647977472,1.745636891,1.323616497,1.79187198,0.931665655,1.170175138,1.145951791,1.66450237,0.775505485,0.328119039,1.182840487,1.01820134,1.512435271,0.675355944,1.743801085,1.294662065,0.931306912,-2.773224322
2.132297807,1.483590109,0.93950926,1.874949605,1.986059445,1.505915165,2.03866242,1.059981848,1.33134071,1.303781148,1.893750543,0.882314121,0.373310143,1.345750482,1.15843596,1.720739651,0.768371237,1.983971002,1.472973056,1.059573797,0.277353946
2.434387331,1.693775109,1.072612565,2.140579749,2.267430868,1.719262997,2.327486255,1.210152867,1.519956,1.48849198,2.162044211,1.007314366,0.426198176,1.536407217,1.322555247,1.964522273,0.877228814,2.265046421,1.68165378,1.209686942,3.972249132
2.365071406,1.645547138,1.04207137,2.079629645,2.202868866,1.670309339,2.261214289,1.175695439,1.476677367,1.44610925,2.100483038,0.978632511,0.414062787,1.49266021,1.284897379,1.908585326,0.852250991,2.200552511,1.63377114,1.175242879,-1.327549446
1.442645495,1.003750271,0.635642305,1.268531661,1.343705015,1.018854539,1.379294415,0.717150114,0.900742881,0.882096921,1.281251428,0.596945667,0.252569758,0.910491896,0.783760827,1.164197527,0.519855435,1.342291351,0.996566439,0.716873699,-8.432095254
2.103670401,1.463672003,0.926895773,1.849777259,1.959395383,1.485697334,2.011292132,1.045750946,1.31346665,1.286277092,1.86832579,0.870468517,0.368298228,1.327682965,1.142883255,1.697637679,0.758055388,1.957334991,1.453197503,1.045348379,-0.046168585
2.2314419,1.552571599,0.983192954,1.962127735,2.078403694,1.575934466,2.133452357,1.109266876,1.393242819,1.364401797,1.981802359,0.923338161,0.390667542,1.408322341,1.212298421,1.800746836,0.804097253,2.076217196,1.54145997,1.108839383,18.55294406
